sku_id,product_url,claim_type,source_excerpt,decision,decision_reason,observed_at
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,A Gift That Grows with Kids,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,"Ideal for ages 3–8, it sparks creativity, teamwork, and curiosity about nature. A thoughtful gift for birthdays, holidays, or everyday play—bringing kids closer to both imagination and the outdoors.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,Age Suitability,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,Recommended for children ages 3–8 years (36M+).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,assembly,Assembly,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,assembly,"Approx. 30 minutes by an adult, no additional tools required.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,assembly,"Contains small parts – choking hazard. Always use under adult supervision. Please read the safety instructions before use and keep the user manual for future reference. Remove all packaging materials before giving the product to a child, and recycle packaging",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,care,Care & Maintenance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,care,"Easy care: simply wipe with a damp cloth to keep it fresh; regular checks ensure safe, lasting play.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,care,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,care,"Kids Wooden Desk & Chair Set with Corkboard, Hutch Storage & Organizer",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,care,Kids Toy Storage Organizer & Bookshelf with Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,Wooden Mud Kitchen with Planter Box,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,"Outdoor wooden mud kitchen with sink, faucet, stoves, and planter box — combines pretend cooking and gardening fun for kids 3Y+.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,"This upgraded mud kitchen invites kids into immersive role play. With a running faucet, detachable sink, stovetops, and a blackboard for “menus,” little chefs can mix, wash, and create their own mud recipes. The added planter box lets them plant seeds, watch r",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,"Featuring shelves, hooks, cooking accessories, and a large transparent planter box, everything has its place. Kids can stir in pots, dig with shovels, or water seedlings—combining gardening and pretend cooking for hours of fun. Designed for backyards and garde",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,shipping,Delivery usually takes 3–7 business days once shipped.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,dimensions,Dimensions & Weight,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,dimensions,Overall Size: 13.8″ L × 13″ W × 18.5″ H (35.0 × 33.0 × 47.0 cm),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,dimensions,Weight: approx. 7.5 lbs (3.4 kg),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,"Wooden push walker with Montessori activities — shape sorter, clock, gears, and flip blocks — for toddlers 12M+.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,"FSC-certified wood and non-toxic finishes. Tested to CPC, ASTM, EN71 standards.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,"Made with eco materials and thoughtful packaging for a greener, lasting future.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,✅ Safe Materials,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,Made from solid wood and MDF with smooth rounded edges to protect little hands. All materials and paints meet strict safety standards (ASTM/CE in the USA and EN71 CE in Europe).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,Materials,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,"Solid wood and MDF frame with smooth, rounded edges; non-toxic water-based paint; durable rubber-rimmed wheels for smooth, quiet rolling.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,materials,Woodland Montessori Baby Push Walker | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,"FSC-certified wood and non-toxic finishes. Tested to CPC, ASTM, EN71 standards.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,ASTM,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,The walker has a speed control system so you can easily adjust how fast it moves. This helps create a safe learning space for toddlers as they take their first steps.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,✅ Safe Materials,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,Made from solid wood and MDF with smooth rounded edges to protect little hands. All materials and paints meet strict safety standards (ASTM/CE in the USA and EN71 CE in Europe).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,"Solid wood and MDF frame with smooth, rounded edges; non-toxic water-based paint; durable rubber-rimmed wheels for smooth, quiet rolling.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,Safety & Compliance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,safety,Meets ASTM F963 & EN71 Safety Standards,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,"Wooden push walker with Montessori activities — shape sorter, clock, gears, and flip blocks — for toddlers 12M+.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,The walker has a speed control system so you can easily adjust how fast it moves. This helps create a safe learning space for toddlers as they take their first steps.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,"Quiet rubber wheels won’t scratch floors. There’s also a large storage space in the back for toys, so your baby can bring favorites along on adventures.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,The cute design makes this a great gift for boys and girls aged 1 year and up. It can also be used as a Montessori toy as your child grows.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,Age Suitability,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,Recommended for children ages 1–3 years (12M+).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,age,You can easily check your order status anytime through our Track Order page.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,assembly,Assembly,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,care,"Quiet rubber wheels won’t scratch floors. There’s also a large storage space in the back for toys, so your baby can bring favorites along on adventures.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,care,Care & Maintenance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,care,Wipe clean with a soft damp cloth; air dry.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Delivery usually takes 3–7 business days once shipped.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Return shipping costs are the responsibility of the customer (we recommend a tracked service).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Fast Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,"Ship in USA, 3-7 days delivery",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
activity-cube-baby-push-walker,https://labebeclub.com/product/activity-cube-baby-push-walker,shipping,Shipping & Delivery,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
